ClusterID,Proteins
Cluster_2775,"WP_122419335.1, WP_137211822.1"
Cluster_2776,"WP_128856042.1, WP_201032385.1"
Cluster_2777,"WP_008983427.1, WP_147905562.1"
Cluster_2778,"WP_045535233.1, WP_305725570.1"
Cluster_2779,"WP_126310626.1, WP_197723824.1"
Cluster_2780,"WP_077082775.1, WP_281123541.1"
Cluster_2781,"WP_348459225.1, WP_348460061.1"
Cluster_2782,"WP_008224316.1, WP_305977456.1"
Cluster_2783,"WP_063316457.1, WP_069146520.1"
Cluster_2784,"WP_241150535.1, WP_311971415.1"
Cluster_2785,"WP_243948448.1, WP_342110488.1"
Cluster_2786,"WP_286869161.1, WP_291552024.1"
Cluster_2787,"WP_097590954.1, WP_220354838.1"
Cluster_2788,"WP_189412270.1, WP_377743661.1"
Cluster_2789,"WP_186583829.1, WP_186596041.1"
Cluster_2790,"WP_160768942.1, WP_350570641.1"
Cluster_2791,"WP_141546456.1, WP_272294295.1"
Cluster_2792,"WP_003219122.1, WP_003236479.1"
Cluster_2793,"WP_054048961.1, WP_163909407.1"
Cluster_2794,"WP_054049008.1, WP_163910413.1"
Cluster_2795,"WP_218788131.1, WP_223496975.1"
Cluster_2796,"WP_119921898.1, WP_246714372.1"
Cluster_2797,"WP_303029664.1, WP_304428311.1"
Cluster_2798,"WP_151781763.1, WP_303577033.1"
Cluster_2799,"WP_350166155.1, WP_350166228.1"
Cluster_2800,"WP_213916397.1, WP_238842997.1"
Cluster_2801,"WP_350594655.1, WP_409424607.1"
Cluster_2802,"WP_125290825.1, WP_301730533.1"
Cluster_2803,"WP_092990088.1, WP_313608826.1"
Cluster_2804,"WP_318619157.1, WP_346255503.1"
Cluster_2805,"WP_016774369.1, WP_236169219.1"
Cluster_2806,"WP_098154119.1, WP_244123363.1"
Cluster_2807,"WP_112193345.1, WP_112286486.1"
Cluster_2808,"WP_183111709.1, WP_258892753.1"
Cluster_2809,"WP_020077944.1, WP_257739508.1"
Cluster_2810,"WP_073582231.1, WP_159440324.1"
Cluster_2811,"WP_249721203.1, WP_346394247.1"
Cluster_2812,"WP_146086542.1, WP_222011447.1"
Cluster_2813,"WP_087495455.1, WP_294770282.1"
Cluster_2814,"WP_068417557.1, WP_339607716.1"
Cluster_2815,"WP_108638770.1, WP_407208825.1"
Cluster_2816,"WP_302869780.1, WP_427143724.1"
Cluster_2817,"WP_227990547.1, WP_229380852.1"
Cluster_2818,"WP_145084665.1, WP_146593625.1"
Cluster_2819,"WP_076301651.1, WP_280753075.1"
Cluster_2820,"WP_072880423.1, WP_207032597.1"
Cluster_2821,"WP_293719425.1, WP_338610875.1"
Cluster_2822,"WP_069077307.1, WP_122346637.1"
Cluster_2823,"WP_017270728.1, WP_085033641.1"
Cluster_2824,"WP_259639373.1, WP_346397699.1"
Cluster_2825,"WP_047739075.1, WP_143045106.1"
Cluster_2826,"WP_005067275.1, WP_079617496.1"
Cluster_2827,"WP_004129907.1, WP_037156003.1"
Cluster_2828,"WP_350166151.1, WP_350166230.1"
Cluster_2829,"WP_089498265.1, WP_226274155.1"
Cluster_2830,"WP_254930320.1, WP_255015585.1"
Cluster_2831,"WP_194405636.1, WP_304492477.1"
Cluster_2832,"WP_051530635.1, WP_303818948.1"
Cluster_2833,"WP_322675111.1, WP_322702598.1"
Cluster_2834,"WP_065689007.1, WP_174000208.1"
Cluster_2835,"WP_018679347.1, WP_298893880.1"
Cluster_2836,"WP_171046731.1, WP_306639268.1"
Cluster_2837,"WP_050875705.1, WP_145571870.1"
Cluster_2838,"WP_062603027.1, WP_404946473.1"
Cluster_2839,"WP_132740957.1, WP_278394131.1"
Cluster_2840,"WP_267109899.1, WP_295936459.1"
Cluster_2841,"WP_024648494.1, WP_083184257.1"
Cluster_2842,"WP_137983868.1, WP_368990292.1"
Cluster_2843,"WP_238842995.1, WP_250155830.1"
Cluster_2844,"WP_157649293.1, WP_157650703.1"
Cluster_2845,"WP_185511226.1, WP_185635418.1"
Cluster_2846,"WP_004099295.1, WP_154902327.1"
Cluster_2847,"WP_221960840.1, WP_333723031.1"
Cluster_2848,"WP_028780602.1, WP_039033505.1"
Cluster_2849,"WP_033115874.1, WP_368170783.1"
Cluster_2850,"WP_165919948.1, WP_180795983.1"
Cluster_2851,"WP_266621953.1, WP_404235599.1"
Cluster_2852,"WP_024600432.1, WP_197112915.1"
Cluster_2853,"WP_260641972.1, WP_368656727.1"
Cluster_2854,"WP_003400412.1, WP_024642449.1"
Cluster_2855,"WP_011413133.1, WP_267878782.1"
Cluster_2856,"WP_071974412.1, WP_232786400.1"
Cluster_2857,"WP_259447133.1, WP_281042061.1"
Cluster_2858,"WP_230855422.1, WP_231501085.1"
Cluster_2859,"WP_028206106.1, WP_321845843.1"
Cluster_2860,"WP_318290580.1, WP_367235467.1"
Cluster_2861,"WP_168246332.1, WP_274560682.1"
Cluster_2862,"WP_004783683.1, WP_175965975.1"
Cluster_2863,"WP_216895339.1, WP_427243420.1"
Cluster_2864,"WP_197145755.1, WP_289078253.1"
Cluster_2865,"WP_382325786.1, WP_382327955.1"
Cluster_2866,"WP_052219326.1, WP_109912097.1"
Cluster_2867,"WP_204280793.1, WP_256207528.1"
Cluster_2868,"WP_209197026.1, WP_219148240.1"
Cluster_2869,"WP_170059459.1, WP_411960334.1"
Cluster_2870,"WP_164111985.1, WP_164124277.1"
Cluster_2871,"WP_216112356.1, WP_216173997.1"
Cluster_2872,"WP_169482637.1, WP_289390778.1"
Cluster_2873,"WP_141953150.1, WP_402796474.1"
Cluster_2874,"WP_305049439.1, WP_307779268.1"
Cluster_2875,"WP_117245488.1, WP_422703769.1"
Cluster_2876,"WP_001177624.1, WP_040084331.1"
Cluster_2877,"WP_151806086.1, WP_262454389.1"
Cluster_2878,"WP_306295064.1, WP_306440256.1"
Cluster_2879,"WP_309579494.1, WP_348863490.1"
Cluster_2880,"WP_039187610.1, WP_064574294.1"
Cluster_2881,"WP_355373369.1, WP_390753995.1"
Cluster_2882,"WP_189412271.1, WP_377743662.1"
Cluster_2883,"WP_124702880.1, WP_333985512.1"
Cluster_2884,"WP_063316455.1, WP_069146522.1"
Cluster_2885,"WP_083659333.1, WP_231977963.1"
Cluster_2886,"WP_114843015.1, WP_162919511.1"
Cluster_2887,"WP_002977986.1, WP_146940095.1"
Cluster_2888,"WP_138737836.1, WP_138765925.1"
Cluster_2889,"WP_095793757.1, WP_142887462.1"
Cluster_2890,"WP_023896946.1, WP_348916520.1"
Cluster_2891,"WP_094231097.1, WP_168338358.1"
Cluster_2892,"WP_004762966.1, WP_078426698.1"
Cluster_2893,"WP_008026121.1, WP_315870400.1"
Cluster_2894,"WP_033134993.1, WP_040046762.1"
Cluster_2895,"WP_160209857.1, WP_303900744.1"
Cluster_2896,"WP_241819636.1, WP_409438299.1"
Cluster_2897,"WP_017697258.1, WP_024571480.1"
Cluster_2898,"WP_259640758.1, WP_259643763.1"
Cluster_2899,"WP_015150594.1, WP_254566464.1"
Cluster_2900,"WP_214188514.1, WP_264998323.1"
Cluster_2901,"WP_175759905.1, WP_244107967.1"
Cluster_2902,"WP_004198824.1, WP_008650850.1"
Cluster_2903,"WP_255293570.1, WP_368659695.1"
Cluster_2904,"WP_072880427.1, WP_366590954.1"
Cluster_2905,"WP_060330738.1, WP_122656556.1"
Cluster_2906,"WP_039323772.1, WP_116238174.1"
Cluster_2907,"WP_172488783.1, WP_231859021.1"
Cluster_2908,"WP_110825644.1, WP_284175581.1"
Cluster_2909,"WP_258606138.1, WP_350570639.1"
Cluster_2910,"WP_305614626.1, WP_305663499.1"
Cluster_2911,"WP_273695329.1, WP_281980760.1"
Cluster_2912,"WP_166406175.1, WP_217386154.1"
Cluster_2913,"WP_001031196.1, WP_098601201.1"
Cluster_2914,"WP_315806383.1, WP_316188834.1"
Cluster_2915,"WP_127637600.1, WP_127663441.1"
Cluster_2916,"WP_159285148.1, WP_339070889.1"
Cluster_2917,"WP_117706979.1, WP_195305057.1"
Cluster_2918,"WP_258708787.1, WP_272754580.1"
Cluster_2919,"WP_052729841.1, WP_213916396.1"
Cluster_2920,"WP_408205801.1, WP_408519730.1"
Cluster_2921,"WP_170059457.1, WP_411960335.1"
Cluster_2922,"WP_208856554.1, WP_367581959.1"
Cluster_2923,"WP_007989179.1, WP_105348849.1"
Cluster_2924,"WP_392397818.1, WP_418323288.1"
Cluster_2925,"WP_044422767.1, WP_180073524.1"
Cluster_2926,"WP_000533796.1, WP_001963163.1"
Cluster_2927,"WP_006462951.1, WP_077237336.1"
Cluster_2928,"WP_281600766.1, WP_358193542.1"
Cluster_2929,"WP_008983430.1, WP_147905559.1"
Cluster_2930,"WP_368170790.1, WP_408842444.1"
Cluster_2931,"WP_155766423.1, WP_183142399.1"
Cluster_2932,"WP_352790454.1, WP_352822600.1"
Cluster_2933,"WP_234451319.1, WP_320392545.1"
Cluster_2934,"WP_099756765.1, WP_427120281.1"
Cluster_2935,"WP_004584049.1, WP_023847148.1"
Cluster_2936,"WP_337785803.1, WP_418841993.1"
Cluster_2937,"WP_071974409.1, WP_394419633.1"
Cluster_2938,"WP_281177084.1, WP_346426407.1"
Cluster_2939,"WP_071991947.1, WP_261139248.1"
Cluster_2940,"WP_279936400.1, WP_295573553.1"
Cluster_2941,"WP_199993683.1, WP_343316416.1"
Cluster_2942,"WP_034742341.1, WP_062652962.1"
Cluster_2943,"WP_197145743.1, WP_252723974.1"
Cluster_2944,"WP_156629856.1, WP_409527279.1"
Cluster_2945,"WP_000109235.1, WP_320524115.1"
Cluster_2946,"WP_070972208.1, WP_236904965.1"
Cluster_2947,"WP_159430632.1, WP_294461270.1"
Cluster_2948,"WP_352790457.1, WP_352822596.1"
Cluster_2949,"WP_221597104.1, WP_221601668.1"
Cluster_2950,"WP_177062215.1, WP_177065196.1"
Cluster_2951,"WP_170059455.1, WP_411960336.1"
Cluster_2952,"WP_352962855.1, WP_376706156.1"
Cluster_2953,"WP_014165284.1, WP_088398591.1"
Cluster_2954,"WP_061075361.1, WP_164476014.1"
Cluster_2955,"WP_194473085.1, WP_315806382.1"
Cluster_2956,"WP_048557111.1, WP_098149727.1"
Cluster_2957,"WP_144495425.1, WP_203129404.1"
Cluster_2958,"WP_000050754.1, WP_023946673.1"
Cluster_2959,"WP_023831006.1, WP_352611457.1"
Cluster_2960,"WP_004297763.1, WP_008026114.1"
Cluster_2961,"WP_016771174.1, WP_282390685.1"
Cluster_2962,"WP_289795976.1, WP_334779957.1"
Cluster_2963,"WP_062730547.1, WP_070225660.1"
Cluster_2964,"WP_048122777.1, WP_230668838.1"
Cluster_2965,"WP_260442476.1, WP_311768721.1"
Cluster_2966,"WP_060382053.1, WP_077225191.1"
Cluster_2967,"WP_085084276.1, WP_136704089.1"
Cluster_2968,"WP_281600765.1, WP_358193543.1"
Cluster_2969,"WP_229768898.1, WP_241229129.1"
Cluster_2970,"WP_141953146.1, WP_402795942.1"
Cluster_2971,"WP_117015683.1, WP_161056716.1"
Cluster_2972,"WP_236719857.1, WP_279645821.1"
Cluster_2973,"WP_015422297.1, WP_064497161.1"
Cluster_2974,"WP_154859920.1, WP_191958696.1"
Cluster_2975,"WP_355373396.1, WP_390754001.1"
Cluster_2976,"WP_161782800.1, WP_228935791.1"
Cluster_2977,"WP_060012142.1, WP_085546229.1"
Cluster_2978,"WP_352483757.1, WP_352981174.1"
Cluster_2979,"WP_301730538.1, WP_346437207.1"
Cluster_2980,"WP_182384308.1, WP_218459718.1"
Cluster_2981,"WP_094367496.1, WP_367658544.1"
Cluster_2982,"WP_115780146.1, WP_124579786.1"
Cluster_2983,"WP_233933062.1, WP_261104311.1"
Cluster_2984,"WP_267818868.1, WP_349976612.1"
Cluster_2985,"WP_167860867.1, WP_246762655.1"
Cluster_2986,"WP_222262578.1, WP_222419773.1"
Cluster_2987,"WP_182401948.1, WP_333102788.1"
Cluster_2988,"WP_342214283.1, WP_342214339.1"
Cluster_2989,"WP_025652141.1, WP_160023093.1"
Cluster_2990,"WP_007989176.1, WP_105348847.1"
Cluster_2991,"WP_004242498.1, WP_006537796.1"
Cluster_2992,"WP_167787015.1, WP_336372881.1"
Cluster_2993,"WP_139430249.1, WP_322129951.1"
Cluster_2994,"WP_196246575.1, WP_313439354.1"
Cluster_2995,"WP_005142262.1, WP_005317189.1"
Cluster_2996,"WP_212337644.1, WP_317239892.1"
Cluster_2997,"WP_016981005.1, WP_192485636.1"
Cluster_2998,"WP_335922282.1, WP_345868262.1"
Cluster_2999,"WP_005357592.1, WP_186935440.1"
Cluster_3000,"WP_176993978.1, WP_274349253.1"
Cluster_3001,"WP_003335630.1, WP_022586415.1"
Cluster_3002,"WP_034742337.1, WP_062652961.1"
Cluster_3003,"WP_032696001.1, WP_404689074.1"
Cluster_3004,"WP_063900504.1, WP_080300965.1"
Cluster_3005,"WP_028087471.1, WP_144101705.1"
Cluster_3006,"WP_024424554.1, WP_039177003.1"
Cluster_3007,"WP_218815771.1, WP_230493516.1"
Cluster_3008,"WP_004129889.1, WP_104668656.1"
Cluster_3009,"WP_300400365.1, WP_395658107.1"
Cluster_3010,"WP_112375958.1, WP_286774726.1"
Cluster_3011,"WP_223155595.1, WP_227509860.1"
Cluster_3012,"WP_146094061.1, WP_346471183.1"
Cluster_3013,"WP_305049431.1, WP_307779265.1"
Cluster_3014,"WP_046040831.1, WP_223511786.1"
Cluster_3015,"WP_016927040.1, WP_099063757.1"
Cluster_3016,"WP_124091486.1, WP_427846147.1"
Cluster_3017,"WP_241551330.1, WP_322300369.1"
Cluster_3018,"WP_135917356.1, WP_135930066.1"
Cluster_3019,"WP_003152807.1, WP_019726890.1"
Cluster_3020,"WP_097590955.1, WP_223217100.1"
Cluster_3021,"WP_122473648.1, WP_175781040.1"
Cluster_3022,"WP_005940521.1, WP_097774684.1"
Cluster_3023,"WP_164455100.1, WP_214188513.1"
Cluster_3024,"WP_047022073.1, WP_237922654.1"
Cluster_3025,"WP_005379371.1, WP_005394932.1"
Cluster_3026,"WP_047286530.1, WP_139650072.1"
Cluster_3027,"WP_382322391.1, WP_382327949.1"
Cluster_3028,"WP_088947380.1, WP_328534849.1"
Cluster_3029,"WP_247369642.1, WP_247487816.1"
Cluster_3030,"WP_291095588.1, WP_294185873.1"
Cluster_3031,"WP_253211316.1, WP_253212244.1"
Cluster_3032,"WP_133255627.1, WP_222016072.1"
Cluster_3033,"WP_003256566.1, WP_019471426.1"
Cluster_3034,"WP_127666260.1, WP_153403033.1"
Cluster_3035,"WP_036413146.1, WP_046024139.1"
Cluster_3036,"WP_154276626.1, WP_419024397.1"
Cluster_3037,"WP_061250478.1, WP_154645525.1"
Cluster_3038,"WP_005342961.1, WP_324018465.1"
Cluster_3039,"WP_013697865.1, WP_098180828.1"
Cluster_3040,"WP_128740885.1, WP_129009118.1"
Cluster_3041,"WP_315359565.1, WP_315547908.1"
Cluster_3042,"WP_068417573.1, WP_339607714.1"
Cluster_3043,"WP_392509615.1, WP_416736328.1"
Cluster_3044,"WP_057280805.1, WP_234236885.1"
Cluster_3045,"WP_302648538.1, WP_337675981.1"
Cluster_3046,"WP_195325423.1, WP_289027614.1"
Cluster_3047,"WP_260641973.1, WP_368656728.1"
Cluster_3048,"WP_192137523.1, WP_192175922.1"
Cluster_3049,"WP_118909763.1, WP_271643758.1"
Cluster_3050,"WP_061504609.1, WP_264810124.1"
Cluster_3051,"WP_000077814.1, WP_005067152.1"
Cluster_3052,"WP_008224314.1, WP_305977454.1"
Cluster_3053,"WP_040294733.1, WP_118060395.1"
Cluster_3054,"WP_061664124.1, WP_098508858.1"
Cluster_3055,"WP_048225465.1, WP_316466470.1"
Cluster_3056,"WP_308337303.1, WP_353386298.1"
Cluster_3057,"WP_242293847.1, WP_247999147.1"
Cluster_3058,"WP_129087149.1, WP_129090857.1"
Cluster_3059,"WP_201703723.1, WP_243672478.1"
Cluster_3060,"WP_336125994.1, WP_363390941.1"
Cluster_3061,"WP_270421857.1, WP_285159239.1"
Cluster_3062,"WP_313739294.1, WP_413047438.1"
Cluster_3063,"WP_004642851.1, WP_198077625.1"
Cluster_3064,"WP_107759090.1, WP_129639784.1"
Cluster_3065,"WP_054048965.1, WP_163909405.1"
Cluster_3066,"WP_163212304.1, WP_278378572.1"
Cluster_3067,"WP_102494821.1, WP_137003366.1"
Cluster_3068,"WP_060496446.1, WP_094241895.1"
Cluster_3069,"WP_080590752.1, WP_085033644.1"
Cluster_3070,"WP_024697332.1, WP_059002899.1"
Cluster_3071,"WP_047739071.1, WP_074845386.1"
Cluster_3072,"WP_097590967.1, WP_220354836.1"
Cluster_3073,"WP_044678122.1, WP_105134487.1"
Cluster_3074,"WP_216561576.1, WP_369284290.1"
Cluster_3075,"WP_301730535.1, WP_346437210.1"
Cluster_3076,"WP_005060472.1, WP_057968913.1"
Cluster_3077,"WP_084694312.1, WP_286869154.1"
Cluster_3078,"WP_390897378.1, WP_402865456.1"
Cluster_3079,"WP_007916911.1, WP_151140555.1"
Cluster_3080,"WP_015002774.1, WP_238558500.1"
Cluster_3081,"WP_164024706.1, WP_181293009.1"
Cluster_3082,"WP_213627870.1, WP_218394301.1"
Cluster_3083,"WP_180788625.1, WP_263059202.1"
Cluster_3084,"WP_124702885.1, WP_333985507.1"
Cluster_3085,"WP_021510240.1, WP_031983186.1"
Cluster_3086,"WP_060012146.1, WP_060301158.1"
Cluster_3087,"WP_187484685.1, WP_201499733.1"
Cluster_3088,"WP_069092745.1, WP_246691838.1"
Cluster_3089,"WP_014164630.1, WP_423740287.1"
Cluster_3090,"WP_124613843.1, WP_208457634.1"
Cluster_3091,"WP_099756761.1, WP_427120282.1"
Cluster_3092,"WP_401438479.1, WP_401481915.1"
Cluster_3093,"WP_164024707.1, WP_181293010.1"
Cluster_3094,"WP_046236951.1, WP_116826692.1"
Cluster_3095,"WP_005940518.1, WP_097774685.1"
Cluster_3096,"WP_339165077.1, WP_426973169.1"
Cluster_3097,"WP_050948635.1, WP_112083762.1"
Cluster_3098,"WP_013856836.1, WP_426433279.1"
Cluster_3099,"WP_080999577.1, WP_081717514.1"
Cluster_3100,"WP_299592634.1, WP_299640717.1"
Cluster_3101,"WP_367394427.1, WP_416736324.1"
Cluster_3102,"WP_257199478.1, WP_273635679.1"
Cluster_3103,"WP_028731223.1, WP_228935793.1"
Cluster_3104,"WP_272563691.1, WP_284413212.1"
Cluster_3105,"WP_183697393.1, WP_276715364.1"
Cluster_3106,"WP_233933063.1, WP_261104310.1"
Cluster_3107,"WP_089444668.1, WP_231127757.1"
Cluster_3108,"WP_220437269.1, WP_243992592.1"
Cluster_3109,"WP_063892321.1, WP_063903885.1"
Cluster_3110,"WP_223569839.1, WP_286837353.1"
Cluster_3111,"WP_241551331.1, WP_322300370.1"
Cluster_3112,"WP_238466237.1, WP_321906116.1"
Cluster_3113,"WP_212337651.1, WP_317239896.1"
Cluster_3114,"WP_145015116.1, WP_192230138.1"
Cluster_3115,"WP_005060488.1, WP_079608935.1"
Cluster_3116,"WP_016122009.1, WP_098508852.1"
Cluster_3117,"WP_012051553.1, WP_317871803.1"
Cluster_3118,"WP_186030895.1, WP_407852690.1"
Cluster_3119,"WP_046672133.1, WP_088162637.1"
Cluster_3120,"WP_050291247.1, WP_239873985.1"
Cluster_3121,"WP_006341994.1, WP_013925338.1"
Cluster_3122,"WP_039187611.1, WP_064574293.1"
Cluster_3123,"WP_023945298.1, WP_261074598.1"
Cluster_3124,"WP_301730537.1, WP_346437208.1"
Cluster_3125,"WP_098675004.1, WP_173600860.1"
Cluster_3126,"WP_198353290.1, WP_353144669.1"
Cluster_3127,"WP_064574300.1, WP_302789626.1"
Cluster_3128,"WP_236111853.1, WP_268678882.1"
Cluster_3129,"WP_098732787.1, WP_280039408.1"
Cluster_3130,"WP_181154058.1, WP_285268149.1"
Cluster_3131,"WP_212649899.1, WP_257190125.1"
Cluster_3132,"WP_022651881.1, WP_258760292.1"
Cluster_3133,"WP_139398588.1, WP_139431811.1"
Cluster_3134,"WP_017182746.1, WP_241763628.1"
Cluster_3135,"WP_034008443.1, WP_153574824.1"
Cluster_3136,"WP_289766457.1, WP_290209902.1"
Cluster_3137,"WP_261973803.1, WP_373941031.1"
Cluster_3138,"WP_003155970.1, WP_003179248.1"
Cluster_3139,"WP_217349746.1, WP_408825447.1"
Cluster_3140,"WP_352571696.1, WP_352628493.1"
Cluster_3141,"WP_109223984.1, WP_281005135.1"
Cluster_3142,"WP_169839381.1, WP_201018181.1"
Cluster_3143,"WP_049204467.1, WP_089181587.1"
Cluster_3144,"WP_233933061.1, WP_261104312.1"
Cluster_3145,"WP_088336654.1, WP_270465811.1"
Cluster_3146,"WP_348013713.1, WP_348063353.1"
Cluster_3147,"WP_047286519.1, WP_139650077.1"
Cluster_3148,"WP_209197022.1, WP_219148238.1"
Cluster_3149,"WP_108721184.1, WP_108721455.1"
Cluster_3150,"WP_183697390.1, WP_276715363.1"
Cluster_3151,"WP_082027216.1, WP_305725568.1"
Cluster_3152,"WP_127596709.1, WP_234842680.1"
Cluster_3153,"WP_186066913.1, WP_407852689.1"
Cluster_3154,"WP_004930258.1, WP_033641981.1"
Cluster_3155,"WP_037415302.1, WP_055647269.1"
Cluster_3156,"WP_198594915.1, WP_216605769.1"
Cluster_3157,"WP_313739302.1, WP_413047441.1"
Cluster_3158,"WP_098506061.1, WP_173600863.1"
Cluster_3159,"WP_062093395.1, WP_291843199.1"
Cluster_3160,"WP_087495454.1, WP_294770280.1"
Cluster_3161,"WP_294324684.1, WP_336719047.1"
Cluster_3162,"WP_175942416.1, WP_260436125.1"
Cluster_3163,"WP_064697784.1, WP_326893030.1"
Cluster_3164,"WP_054572288.1, WP_138737544.1"
Cluster_3165,"WP_102494824.1, WP_137003371.1"
Cluster_3166,"WP_305435674.1, WP_313629098.1"
Cluster_3167,"WP_352689466.1, WP_352962848.1"
Cluster_3168,"WP_082186364.1, WP_333723027.1"
Cluster_3169,"WP_180167670.1, WP_372360184.1"
Cluster_3170,"WP_308005424.1, WP_336719053.1"
Cluster_3171,"WP_196894457.1, WP_350197056.1"
Cluster_3172,"WP_224795863.1, WP_305493165.1"
Cluster_3173,"WP_000098159.1, WP_111849820.1"
Cluster_3174,"WP_337675984.1, WP_418927574.1"
Cluster_3175,"WP_060805654.1, WP_247906199.1"
Cluster_3176,"WP_293154367.1, WP_293360136.1"
Cluster_3177,"WP_051447868.1, WP_253601002.1"
Cluster_3178,"WP_292805450.1, WP_375452876.1"
Cluster_3179,"WP_123449904.1, WP_218438115.1"
Cluster_3180,"WP_005479026.1, WP_110177011.1"
Cluster_3181,"WP_139209475.1, WP_139212961.1"
Cluster_3182,"WP_408205803.1, WP_408519729.1"
Cluster_3183,"WP_088589327.1, WP_176089766.1"
Cluster_3184,"WP_167560265.1, WP_343515642.1"
Cluster_3185,"WP_173069751.1, WP_345514691.1"
Cluster_3186,"WP_263179038.1, WP_419836168.1"
Cluster_3187,"WP_273695328.1, WP_281980758.1"
Cluster_3188,"WP_003105547.1, WP_003110596.1"
Cluster_3189,"WP_129393030.1, WP_200615470.1"
Cluster_3190,"WP_080347327.1, WP_136343891.1"
Cluster_3191,"WP_048347682.1, WP_186544758.1"
Cluster_3192,"WP_015150600.1, WP_368012917.1"
Cluster_3193,"WP_097774686.1, WP_097781437.1"
Cluster_3194,"WP_257199476.1, WP_273635676.1"
Cluster_3195,"WP_050875701.1, WP_219656446.1"
Cluster_3196,"WP_050875702.1, WP_219656447.1"
Cluster_3197,"WP_046991193.1, WP_152055104.1"
Cluster_3198,"WP_080750887.1, WP_239465995.1"
Cluster_3199,"WP_082385450.1, WP_207385933.1"
Cluster_3200,"WP_104835586.1, WP_113793712.1"
Cluster_3201,"WP_048809063.1, WP_285027095.1"
Cluster_3202,"WP_216113907.1, WP_216177567.1"
Cluster_3203,"WP_124702884.1, WP_333985508.1"
Cluster_3204,"WP_061338651.1, WP_279645824.1"
Cluster_3205,"WP_006853908.1, WP_048347686.1"
Cluster_3206,"WP_200880301.1, WP_200899191.1"
Cluster_3207,"WP_031259232.1, WP_175327429.1"
Cluster_3208,"WP_217053263.1, WP_373404146.1"
Cluster_3209,"WP_039323777.1, WP_116238176.1"
Cluster_3210,"WP_077225195.1, WP_423740280.1"
Cluster_3211,"WP_408205813.1, WP_408519724.1"
Cluster_3212,"WP_162831436.1, WP_211708880.1"
Cluster_3213,"WP_028087468.1, WP_144101697.1"
Cluster_3214,"WP_108517013.1, WP_291614794.1"
Cluster_3215,"WP_095974093.1, WP_153442760.1"
Cluster_3216,"WP_168299332.1, WP_222257421.1"
Cluster_3217,"WP_352790451.1, WP_352822603.1"
Cluster_3218,"WP_367394424.1, WP_397461373.1"
Cluster_3219,"WP_069548595.1, WP_212571195.1"
Cluster_3220,"WP_305435672.1, WP_313629095.1"
Cluster_3221,"WP_055003779.1, WP_122518518.1"
Cluster_3222,"WP_243948447.1, WP_342110487.1"
Cluster_3223,"WP_080902443.1, WP_252143859.1"
Cluster_3224,"WP_004885453.1, WP_284118935.1"
Cluster_3225,"WP_004642842.1, WP_372539196.1"
Cluster_3226,"WP_258606140.1, WP_350570635.1"
Cluster_3227,"WP_006462953.1, WP_233207517.1"
Cluster_3228,"WP_114073667.1, WP_346789599.1"
Cluster_3229,"WP_005887117.1, WP_122285222.1"
Cluster_3230,"WP_050873145.1, WP_372569549.1"
Cluster_3231,"WP_031818302.1, WP_371849044.1"
Cluster_3232,"WP_055003777.1, WP_163008006.1"
Cluster_3233,"WP_408322805.1, WP_408461615.1"
